,osmid,y,x,highway,street_count,ref,geometry
619,42429900,40.7397942,-73.9795317,traffic_signals,4,,POINT (-73.9795317 40.7397942)
620,42429910,40.7392313,-73.9781935,,3,,POINT (-73.9781935 40.7392313)
621,42429918,40.738796,-73.977148,traffic_signals,4,,POINT (-73.977148 40.738796)
622,42429946,40.8709698,-73.9192622,crossing,3,,POINT (-73.9192622 40.8709698)
623,42429960,40.868889,-73.915681,,3,,POINT (-73.915681 40.868889)
624,42429970,40.766767,-73.971189,traffic_signals,3,,POINT (-73.971189 40.766767)
625,42429971,40.7660912,-73.9695848,traffic_signals,4,,POINT (-73.9695848 40.7660912)
626,42429974,40.7653837,-73.9678898,traffic_signals,4,,POINT (-73.9678898 40.7653837)
627,42429976,40.764739,-73.9663609,traffic_signals,4,,POINT (-73.9663609 40.764739)
628,42429980,40.764057,-73.9647558,traffic_signals,4,,POINT (-73.9647558 40.764057)
629,42429981,40.763113,-73.962515,traffic_signals,4,,POINT (-73.962515 40.763113)
630,42429986,40.762118,-73.9601302,traffic_signals,4,,POINT (-73.9601302 40.762118)
631,42429999,40.7754121,-73.9839423,traffic_signals,3,,POINT (-73.9839423 40.7754121)
632,42430004,40.7132584,-74.0092662,traffic_signals,4,,POINT (-74.0092662 40.7132584)
633,42430007,40.7138543,-74.0105666,traffic_signals,4,,POINT (-74.0105666 40.7138543)
634,42430009,40.714294,-74.011527,traffic_signals,3,,POINT (-74.011527 40.714294)
635,42430022,40.8471725,-73.940776,,1,,POINT (-73.940776 40.8471725)
636,42430023,40.8473921,-73.940691,,4,,POINT (-73.940691 40.8473921)
637,42430030,40.7206316,-73.9949663,traffic_signals,4,,POINT (-73.9949663 40.7206316)
638,42430034,40.7208958,-73.9957503,traffic_signals,4,,POINT (-73.9957503 40.7208958)
639,42430038,40.7211736,-73.9965747,traffic_signals,4,,POINT (-73.9965747 40.7211736)
640,42430041,40.7214509,-73.9973979,traffic_signals,4,,POINT (-73.9973979 40.7214509)
641,42430044,40.7215815,-73.9977854,traffic_signals,3,,POINT (-73.9977854 40.7215815)
642,42430050,40.7744064,-73.9656102,traffic_signals,3,,POINT (-73.9656102 40.7744064)
643,42430052,40.7737351,-73.9640105,traffic_signals,4,,POINT (-73.9640105 40.7737351)
644,42430056,40.7730236,-73.9623161,traffic_signals,4,,POINT (-73.9623161 40.7730236)
645,42430060,40.7723794,-73.9607869,traffic_signals,4,,POINT (-73.9607869 40.7723794)
646,42430063,40.7717042,-73.9591761,traffic_signals,4,,POINT (-73.9591761 40.7717042)
647,42430068,40.7707623,-73.9569342,traffic_signals,4,,POINT (-73.9569342 40.7707623)
648,42430075,40.7697674,-73.9545659,traffic_signals,4,,POINT (-73.9545659 40.7697674)
649,42430102,40.7255633,-74.0045513,,3,,POINT (-74.0045513 40.7255633)
650,42430108,40.724267,-74.004739,,3,,POINT (-74.004739 40.724267)
651,42430115,40.7182987,-74.0053609,traffic_signals,4,,POINT (-74.0053609 40.7182987)
652,42430118,40.7190194,-74.0051717,traffic_signals,4,,POINT (-74.0051717 40.7190194)
653,42430122,40.7198568,-74.0051934,traffic_signals,4,,POINT (-74.0051934 40.7198568)
654,42430126,40.7206388,-74.0052198,traffic_signals,5,,POINT (-74.0052198 40.7206388)
655,42430131,40.721025,-74.005248,,3,,POINT (-74.005248 40.721025)
656,42430136,40.7222274,-74.0053546,,3,,POINT (-74.0053546 40.7222274)
657,42430143,40.723625,-74.004786,traffic_signals,5,,POINT (-74.004786 40.723625)
658,42430147,40.724173,-74.004575,traffic_signals,4,,POINT (-74.004575 40.724173)
659,42430154,40.725513,-74.004031,traffic_signals,4,,POINT (-74.004031 40.725513)
660,42430160,40.72625,-74.00373,traffic_signals,3,,POINT (-74.00373 40.72625)
661,42430164,40.726958,-74.003445,traffic_signals,4,,POINT (-74.003445 40.726958)
662,42430167,40.727664,-74.003155,traffic_signals,4,,POINT (-74.003155 40.727664)
663,42430187,40.7297532,-74.0021622,traffic_signals,6,,POINT (-74.0021622 40.7297532)
664,42430205,40.7305503,-74.0017,traffic_signals,4,,POINT (-74.0017 40.7305503)
665,42430217,40.7310625,-74.0014113,traffic_signals,3,,POINT (-74.0014113 40.7310625)
666,42430231,40.731706,-74.000954,traffic_signals,4,,POINT (-74.000954 40.731706)
667,42430233,40.732315,-74.000511,traffic_signals,4,,POINT (-74.000511 40.732315)
668,42430235,40.732929,-74.000066,traffic_signals,4,,POINT (-74.000066 40.732929)
669,42430237,40.7336634,-73.9995234,traffic_signals,4,,POINT (-73.9995234 40.7336634)
670,42430241,40.734784,-73.998714,traffic_signals,4,,POINT (-73.998714 40.734784)
671,42430247,40.735391,-73.998274,traffic_signals,4,,POINT (-73.998274 40.735391)
672,42430249,40.736032,-73.997805,traffic_signals,4,,POINT (-73.997805 40.736032)
673,42430253,40.737361,-73.99684,traffic_signals,4,,POINT (-73.99684 40.737361)
674,42430255,40.738044,-73.996337,traffic_signals,4,,POINT (-73.996337 40.738044)
675,42430257,40.738686,-73.995874,traffic_signals,4,,POINT (-73.995874 40.738686)
676,42430259,40.739272,-73.995446,traffic_signals,4,,POINT (-73.995446 40.739272)
677,42430263,40.740442,-73.994593,traffic_signals,4,,POINT (-73.994593 40.740442)
678,42430265,40.7416174,-73.9937398,traffic_signals,4,,POINT (-73.9937398 40.7416174)
679,42430269,40.7422328,-73.9932916,traffic_signals,4,,POINT (-73.9932916 40.7422328)
680,42430271,40.7429103,-73.9927979,traffic_signals,4,,POINT (-73.9927979 40.7429103)
681,42430274,40.744186,-73.991871,traffic_signals,4,,POINT (-73.991871 40.744186)
682,42430277,40.7448072,-73.9914152,traffic_signals,4,,POINT (-73.9914152 40.7448072)
683,42430279,40.745421,-73.990968,traffic_signals,4,,POINT (-73.990968 40.745421)
684,42430282,40.746038,-73.990518,traffic_signals,4,,POINT (-73.990518 40.746038)
685,42430288,40.747277,-73.989617,traffic_signals,4,,POINT (-73.989617 40.747277)
686,42430292,40.7478958,-73.9891568,traffic_signals,4,,POINT (-73.9891568 40.7478958)
687,42430295,40.7485163,-73.9887,traffic_signals,4,,POINT (-73.9887 40.7485163)
688,42430298,40.7491303,-73.9882543,traffic_signals,4,,POINT (-73.9882543 40.7491303)
689,42430304,40.7498048,-73.9877544,traffic_signals,4,,POINT (-73.9877544 40.7498048)
690,42430308,40.7504574,-73.9872874,traffic_signals,4,,POINT (-73.9872874 40.7504574)
691,42430311,40.751088,-73.9868238,traffic_signals,4,,POINT (-73.9868238 40.751088)
692,42430314,40.7517,-73.986399,traffic_signals,4,,POINT (-73.986399 40.7517)
693,42430317,40.752317,-73.985947,traffic_signals,4,,POINT (-73.985947 40.752317)
694,42430320,40.752935,-73.985488,traffic_signals,4,,POINT (-73.985488 40.752935)
695,42430324,40.7535585,-73.9850397,traffic_signals,4,,POINT (-73.9850397 40.7535585)
696,42430329,40.754177,-73.984596,traffic_signals,3,,POINT (-73.984596 40.754177)
697,42430333,40.754842,-73.984118,traffic_signals,4,,POINT (-73.984118 40.754842)
698,42430338,40.755516,-73.983624,traffic_signals,4,,POINT (-73.983624 40.755516)
699,42430342,40.7561421,-73.9831665,traffic_signals,4,,POINT (-73.9831665 40.7561421)
700,42430344,40.7567712,-73.9827118,traffic_signals,4,,POINT (-73.9827118 40.7567712)
701,42430347,40.7573902,-73.9822537,traffic_signals,4,,POINT (-73.9822537 40.7573902)
702,42430350,40.7580163,-73.9817975,traffic_signals,4,,POINT (-73.9817975 40.7580163)
703,42430352,40.758645,-73.981341,traffic_signals,4,,POINT (-73.981341 40.758645)
704,42430356,40.7592744,-73.9808828,traffic_signals,4,,POINT (-73.9808828 40.7592744)
705,42430358,40.7599106,-73.9804176,traffic_signals,4,,POINT (-73.9804176 40.7599106)
706,42430361,40.7605248,-73.9799722,traffic_signals,4,,POINT (-73.9799722 40.7605248)
707,42430363,40.7611595,-73.9795104,traffic_signals,4,,POINT (-73.9795104 40.7611595)
708,42430367,40.7617737,-73.9790635,traffic_signals,4,,POINT (-73.9790635 40.7617737)
709,42430371,40.7623991,-73.9786085,traffic_signals,4,,POINT (-73.9786085 40.7623991)
710,42430375,40.7630416,-73.978141,traffic_signals,4,,POINT (-73.978141 40.7630416)
711,42430378,40.7636495,-73.977693,traffic_signals,4,,POINT (-73.977693 40.7636495)
712,42430384,40.764324,-73.977196,traffic_signals,4,,POINT (-73.977196 40.764324)
713,42430390,40.7650041,-73.9767052,traffic_signals,4,,POINT (-73.9767052 40.7650041)
714,42430394,40.7656797,-73.976244,traffic_signals,3,,POINT (-73.976244 40.7656797)
715,42430468,40.7283967,-74.0030772,,3,,POINT (-74.0030772 40.7283967)
716,42430474,40.7910474,-73.9513807,traffic_signals,4,,POINT (-73.9513807 40.7910474)
717,42430477,40.7903128,-73.9496374,traffic_signals,4,,POINT (-73.9496374 40.7903128)
718,42430479,40.7896902,-73.9481549,traffic_signals,4,,POINT (-73.9481549 40.7896902)
719,42430482,40.7890006,-73.9465498,traffic_signals,4,,POINT (-73.9465498 40.7890006)
720,42430485,40.7880579,-73.9443285,traffic_signals,4,,POINT (-73.9443285 40.7880579)
721,42430488,40.7870603,-73.9419364,traffic_signals,4,,POINT (-73.9419364 40.7870603)
722,42430519,40.7174635,-74.0106317,,3,,POINT (-74.0106317 40.7174635)
723,42430521,40.7174024,-74.0100927,,3,,POINT (-74.0100927 40.7174024)
724,42430529,40.7172851,-74.0090579,traffic_signals,3,,POINT (-74.0090579 40.7172851)
725,42430535,40.714128,-74.0034103,traffic_signals,3,,POINT (-74.0034103 40.714128)
726,42430550,40.716013,-74.0070959,traffic_signals,4,,POINT (-74.0070959 40.716013)
727,42430557,40.7166018,-74.0083657,traffic_signals,4,,POINT (-74.0083657 40.7166018)
728,42430571,40.716928,-74.0091078,traffic_signals,4,,POINT (-74.0091078 40.716928)
729,42430589,40.7488871,-74.0070034,traffic_signals,4,,POINT (-74.0070034 40.7488871)
730,42430594,40.7501781,-74.0060705,traffic_signals,3,,POINT (-74.0060705 40.7501781)
731,42430597,40.7507915,-74.0056251,traffic_signals,4,,POINT (-74.0056251 40.7507915)
732,42430600,40.7514035,-74.0051771,traffic_signals,4,,POINT (-74.0051771 40.7514035)
733,42430603,40.7520312,-74.0047223,traffic_signals,4,,POINT (-74.0047223 40.7520312)
734,42430607,40.7532691,-74.0038061,traffic_signals,4,,POINT (-74.0038061 40.7532691)
735,42430629,40.7551193,-74.0024719,traffic_signals,4,,POINT (-74.0024719 40.7551193)
736,42430633,40.7557816,-74.0019763,traffic_signals,4,,POINT (-74.0019763 40.7557816)
737,42430639,40.7564426,-74.0014797,traffic_signals,3,,POINT (-74.0014797 40.7564426)
738,42430643,40.7570547,-74.0010329,traffic_signals,3,,POINT (-74.0010329 40.7570547)
739,42430646,40.7576744,-74.0005846,traffic_signals,3,,POINT (-74.0005846 40.7576744)
740,42430651,40.7582961,-74.0001285,traffic_signals,3,,POINT (-74.0001285 40.7582961)
741,42430664,40.7595545,-73.9992994,traffic_signals,4,,POINT (-73.9992994 40.7595545)
742,42430669,40.7601736,-73.9988397,traffic_signals,4,,POINT (-73.9988397 40.7601736)
743,42430673,40.760855,-73.9983478,traffic_signals,4,,POINT (-73.9983478 40.760855)
744,42430677,40.7614939,-73.9978087,traffic_signals,4,,POINT (-73.9978087 40.7614939)
745,42430680,40.7621145,-73.9973436,traffic_signals,4,,POINT (-73.9973436 40.7621145)
746,42430685,40.7627398,-73.99689,traffic_signals,4,,POINT (-73.99689 40.7627398)
747,42430688,40.7633667,-73.9964368,traffic_signals,4,,POINT (-73.9964368 40.7633667)
748,42430691,40.7639924,-73.9959815,traffic_signals,4,,POINT (-73.9959815 40.7639924)
749,42430694,40.7646184,-73.9955216,traffic_signals,4,,POINT (-73.9955216 40.7646184)
750,42430698,40.7652498,-73.995066,traffic_signals,4,,POINT (-73.995066 40.7652498)
751,42430704,40.7658776,-73.9946064,traffic_signals,4,,POINT (-73.9946064 40.7658776)
752,42430707,40.7664978,-73.9941564,traffic_signals,4,,POINT (-73.9941564 40.7664978)
753,42430713,40.7671312,-73.9936879,traffic_signals,4,,POINT (-73.9936879 40.7671312)
754,42430722,40.767752,-73.9932376,traffic_signals,3,,POINT (-73.9932376 40.767752)
755,42430736,40.76837,-73.992786,traffic_signals,4,,POINT (-73.992786 40.76837)
756,42430739,40.769017,-73.9923216,traffic_signals,4,,POINT (-73.9923216 40.769017)
757,42430742,40.7696265,-73.9918659,traffic_signals,4,,POINT (-73.9918659 40.7696265)
758,42430745,40.7703218,-73.9914051,traffic_signals,4,,POINT (-73.9914051 40.7703218)
759,42430747,40.7709867,-73.9909124,traffic_signals,4,,POINT (-73.9909124 40.7709867)
760,42430749,40.7716133,-73.9904508,traffic_signals,4,,POINT (-73.9904508 40.7716133)
761,42430761,40.7294638,-74.0051849,traffic_signals,4,,POINT (-74.0051849 40.7294638)
762,42430770,40.730321,-74.004688,traffic_signals,4,,POINT (-74.004688 40.730321)
763,42430782,40.730719,-74.00446,traffic_signals,4,,POINT (-74.00446 40.730719)
764,42430791,40.7311289,-74.0042257,traffic_signals,4,,POINT (-74.0042257 40.7311289)
765,42430796,40.7318924,-74.0037892,,3,,POINT (-74.0037892 40.7318924)
766,42430803,40.7332265,-74.0030292,traffic_signals,4,,POINT (-74.0030292 40.7332265)
767,42430805,40.7336094,-74.0028114,traffic_signals,5,,POINT (-74.0028114 40.7336094)
768,42430811,40.7343413,-74.002395,traffic_signals,4,,POINT (-74.002395 40.7343413)
769,42430813,40.7350811,-74.0019681,traffic_signals,4,,POINT (-74.0019681 40.7350811)
770,42430818,40.7355352,-74.0016967,,3,,POINT (-74.0016967 40.7355352)
771,42430824,40.7357944,-74.0015452,traffic_signals,4,,POINT (-74.0015452 40.7357944)
772,42430828,40.736564,-74.001095,traffic_signals,6,,POINT (-74.001095 40.736564)
773,42430848,40.7094091,-74.0051183,stop,3,,POINT (-74.0051183 40.7094091)
774,42430857,40.7334469,-73.9955052,traffic_signals,4,,POINT (-73.9955052 40.7334469)
775,42430861,40.732731,-73.993814,traffic_signals,4,,POINT (-73.993814 40.732731)
776,42430872,40.7312807,-73.9903509,traffic_signals,4,,POINT (-73.9903509 40.7312807)
777,42430886,40.7307238,-73.9890529,traffic_signals,4,,POINT (-73.9890529 40.7307238)
778,42430898,40.729779,-73.986812,traffic_signals,4,,POINT (-73.986812 40.729779)
779,42430903,40.7287826,-73.9844396,traffic_signals,4,,POINT (-73.9844396 40.7287826)
780,42430914,40.727846,-73.982228,traffic_signals,4,,POINT (-73.982228 40.727846)
781,42430924,40.726866,-73.979906,traffic_signals,4,,POINT (-73.979906 40.726866)
782,42430938,40.7258829,-73.9775364,traffic_signals,4,,POINT (-73.9775364 40.7258829)
783,42430942,40.724877,-73.975164,traffic_signals,4,,POINT (-73.975164 40.724877)
784,42430945,40.7241822,-73.9735174,,2,,POINT (-73.9735174 40.7241822)
785,42430951,40.850645,-73.937365,,3,,POINT (-73.937365 40.850645)
786,42430973,40.7178087,-73.9753161,,3,,POINT (-73.9753161 40.7178087)
787,42430981,40.7734893,-73.9890814,traffic_signals,3,,POINT (-73.9890814 40.7734893)
788,42430983,40.7741192,-73.9886248,traffic_signals,4,,POINT (-73.9886248 40.7741192)
789,42430984,40.7747427,-73.9881703,traffic_signals,4,,POINT (-73.9881703 40.7747427)
790,42430985,40.7753723,-73.987711,traffic_signals,3,,POINT (-73.987711 40.7753723)
791,42430989,40.7760197,-73.9872352,traffic_signals,4,,POINT (-73.9872352 40.7760197)
792,42431000,40.7784773,-73.9854454,traffic_signals,4,,POINT (-73.9854454 40.7784773)
793,42431002,40.7791258,-73.9849751,traffic_signals,4,,POINT (-73.9849751 40.7791258)
794,42431004,40.7798127,-73.9844806,traffic_signals,4,,POINT (-73.9844806 40.7798127)
795,42431005,40.7804948,-73.9839842,traffic_signals,4,,POINT (-73.9839842 40.7804948)
796,42431007,40.7811287,-73.9835232,traffic_signals,4,,POINT (-73.9835232 40.7811287)
797,42431008,40.7817655,-73.9830559,traffic_signals,4,,POINT (-73.9830559 40.7817655)
798,42431009,40.7824008,-73.9825964,traffic_signals,4,,POINT (-73.9825964 40.7824008)
799,42431015,40.7830455,-73.9821238,traffic_signals,4,,POINT (-73.9821238 40.7830455)
800,42431019,40.7843536,-73.9811697,traffic_signals,4,,POINT (-73.9811697 40.7843536)
801,42431024,40.7856725,-73.9802092,traffic_signals,4,,POINT (-73.9802092 40.7856725)
802,42431027,40.786304,-73.9797464,traffic_signals,4,,POINT (-73.9797464 40.786304)
803,42431030,40.7869367,-73.979288,traffic_signals,4,,POINT (-73.979288 40.7869367)
804,42431034,40.7882037,-73.9783631,traffic_signals,4,,POINT (-73.9783631 40.7882037)
805,42431037,40.7888916,-73.9778597,traffic_signals,4,,POINT (-73.9778597 40.7888916)
806,42431039,40.7895635,-73.9773679,traffic_signals,4,,POINT (-73.9773679 40.7895635)
807,42431044,40.7901949,-73.9769096,traffic_signals,4,,POINT (-73.9769096 40.7901949)
808,42431057,40.7914429,-73.9759966,traffic_signals,4,,POINT (-73.9759966 40.7914429)
809,42431067,40.7920832,-73.9755293,traffic_signals,4,,POINT (-73.9755293 40.7920832)
810,42431078,40.7927,-73.9750829,traffic_signals,4,,POINT (-73.9750829 40.7927)
811,42431089,40.7933289,-73.9746223,traffic_signals,4,,POINT (-73.9746223 40.7933289)
812,42431094,40.7939557,-73.9741657,traffic_signals,4,,POINT (-73.9741657 40.7939557)
813,42431096,40.794589,-73.9737051,traffic_signals,4,,POINT (-73.9737051 40.794589)
814,42431099,40.7952567,-73.9732163,traffic_signals,4,,POINT (-73.9732163 40.7952567)
815,42431102,40.7959381,-73.972717,traffic_signals,4,,POINT (-73.972717 40.7959381)
816,42431104,40.7965612,-73.9722665,traffic_signals,4,,POINT (-73.9722665 40.7965612)
817,42431106,40.7971932,-73.9718028,traffic_signals,4,,POINT (-73.9718028 40.7971932)
818,42431107,40.7978263,-73.9713433,traffic_signals,4,,POINT (-73.9713433 40.7978263)
819,42431108,40.7984503,-73.970885,traffic_signals,4,,POINT (-73.970885 40.7984503)
820,42431111,40.7990793,-73.9704265,traffic_signals,4,,POINT (-73.9704265 40.7990793)
821,42431113,40.799705,-73.9699722,traffic_signals,4,,POINT (-73.9699722 40.799705)
822,42431116,40.8003353,-73.9695103,traffic_signals,4,,POINT (-73.9695103 40.8003353)
823,42431118,40.8009668,-73.9690527,traffic_signals,4,,POINT (-73.9690527 40.8009668)
824,42431121,40.8023404,-73.9681138,traffic_signals,4,,POINT (-73.9681138 40.8023404)
825,42431154,40.7402946,-74.0079644,,3,,POINT (-74.0079644 40.7402946)
826,42431156,40.7407313,-74.00896,,3,,POINT (-74.00896 40.7407313)
827,42431165,40.7272967,-73.9936333,traffic_signals,4,,POINT (-73.9936333 40.7272967)
828,42431168,40.7264167,-73.9918576,traffic_signals,4,,POINT (-73.9918576 40.7264167)
829,42431177,40.860956,-73.926502,,3,,POINT (-73.926502 40.860956)
830,42431180,40.863614,-73.928206,,3,,POINT (-73.928206 40.863614)
831,42431186,40.8039853,-73.9603251,,3,,POINT (-73.9603251 40.8039853)
832,42431193,40.8068579,-73.9671331,traffic_signals,4,,POINT (-73.9671331 40.8068579)
833,42431200,40.800073,-73.9510373,traffic_signals,3,,POINT (-73.9510373 40.800073)
834,42431201,40.800686,-73.952508,traffic_signals,4,,POINT (-73.952508 40.800686)
835,42431203,40.801325,-73.9540205,traffic_signals,4,,POINT (-73.9540205 40.801325)
836,42431207,40.8024899,-73.9567756,traffic_signals,4,,POINT (-73.9567756 40.8024899)
837,42431210,40.8031025,-73.9582337,traffic_signals,4,,POINT (-73.9582337 40.8031025)
838,42431228,40.869459,-73.922343,,1,,POINT (-73.922343 40.869459)
839,42431230,40.86915,-73.922145,traffic_signals,4,,POINT (-73.922145 40.86915)
840,42431234,40.868509,-73.9217178,traffic_signals,4,,POINT (-73.9217178 40.868509)
841,42431242,40.866759,-73.920612,traffic_signals,4,,POINT (-73.920612 40.866759)
842,42431252,40.864809,-73.919362,traffic_signals,4,,POINT (-73.919362 40.864809)
843,42431257,40.8644793,-73.9189398,traffic_signals,5,,POINT (-73.9189398 40.8644793)
844,42431260,40.8636939,-73.9170603,traffic_signals,4,,POINT (-73.9170603 40.8636939)
845,42431273,40.7315444,-74.0049377,,4,,POINT (-74.0049377 40.7315444)
846,42431275,40.7316248,-74.0060166,,3,,POINT (-74.0060166 40.7316248)
847,42431293,40.7917087,-73.962752,,3,,POINT (-73.962752 40.7917087)
848,42431447,40.7878716,-73.9674683,traffic_signals,3,,POINT (-73.9674683 40.7878716)
849,42431452,40.735321,-73.9898548,traffic_signals,4,,POINT (-73.9898548 40.735321)
850,42431453,40.7346549,-73.9882789,traffic_signals,4,,POINT (-73.9882789 40.7346549)
851,42431459,40.7339789,-73.9866821,traffic_signals,4,,POINT (-73.9866821 40.7339789)
852,42431461,40.733372,-73.985242,,3,,POINT (-73.985242 40.733372)
853,42431464,40.733033,-73.984441,traffic_signals,4,,POINT (-73.984441 40.733033)
854,42431467,40.732699,-73.983646,,3,,POINT (-73.983646 40.732699)
855,42431470,40.7320287,-73.982061,traffic_signals,3,,POINT (-73.982061 40.7320287)
856,42431482,40.7291406,-73.9751903,,3,,POINT (-73.9751903 40.7291406)
857,42431490,40.736691,-73.99312,traffic_signals,4,,POINT (-73.99312 40.736691)
858,42431497,40.7387661,-74.0034031,traffic_signals,3,,POINT (-74.0034031 40.7387661)
859,42431500,40.7387561,-74.00386,,3,,POINT (-74.00386 40.7387561)
860,42431503,40.7387641,-74.0055102,traffic_signals,4,,POINT (-74.0055102 40.7387641)
861,42431505,40.7387622,-74.00646,,4,,POINT (-74.00646 40.7387622)
862,42431508,40.738759,-74.008103,stop,3,,POINT (-74.008103 40.738759)
863,42431517,40.729344,-74.003657,,4,,POINT (-74.003657 40.729344)
864,42431519,40.7298634,-74.0039573,traffic_signals,4,,POINT (-74.0039573 40.7298634)
865,42431524,40.730447,-74.004303,,4,,POINT (-74.004303 40.730447)
866,42431528,40.7310034,-74.0046246,traffic_signals,4,,POINT (-74.0046246 40.7310034)
867,42431531,40.7318361,-74.0051065,,4,,POINT (-74.0051065 40.7318361)
868,42431536,40.7324485,-74.005461,,4,,POINT (-74.005461 40.7324485)
869,42431544,40.7622903,-73.9744717,traffic_signals,4,,POINT (-73.9744717 40.7622903)
870,42431549,40.7648393,-73.9805314,traffic_signals,4,,POINT (-73.9805314 40.7648393)
871,42431556,40.7660319,-73.9833766,traffic_signals,4,,POINT (-73.9833766 40.7660319)
872,42431560,40.7672471,-73.9862074,traffic_signals,4,,POINT (-73.9862074 40.7672471)
873,42431563,40.7684455,-73.9890489,traffic_signals,4,,POINT (-73.9890489 40.7684455)
874,42431602,40.7134886,-74.0048235,,3,,POINT (-74.0048235 40.7134886)
875,42431611,40.7149352,-74.0079521,traffic_signals,4,,POINT (-74.0079521 40.7149352)
876,42431614,40.7155224,-74.0092214,traffic_signals,4,,POINT (-74.0092214 40.7155224)
877,42431617,40.7163041,-74.0109232,traffic_signals,4,,POINT (-74.0109232 40.7163041)
878,42431626,40.7171351,-74.0127568,traffic_signals,4,,POINT (-74.0127568 40.7171351)
879,42431629,40.7176174,-74.0138209,,3,,POINT (-74.0138209 40.7176174)
880,42431630,40.7177392,-74.0140898,,3,,POINT (-74.0140898 40.7177392)
881,42431643,40.8266537,-73.9430556,traffic_signals,3,,POINT (-73.9430556 40.8266537)
882,42431649,40.767394,-73.970728,traffic_signals,3,,POINT (-73.970728 40.767394)
883,42431650,40.7667187,-73.969127,traffic_signals,4,,POINT (-73.969127 40.7667187)
884,42431652,40.7660116,-73.9674335,traffic_signals,4,,POINT (-73.9674335 40.7660116)
885,42431654,40.7653629,-73.965901,traffic_signals,4,,POINT (-73.965901 40.7653629)
886,42431656,40.7646823,-73.9642995,traffic_signals,4,,POINT (-73.9642995 40.7646823)
887,42431659,40.7637382,-73.9620616,traffic_signals,4,,POINT (-73.9620616 40.7637382)
888,42431661,40.7627398,-73.9596948,traffic_signals,4,,POINT (-73.9596948 40.7627398)
889,42431666,40.8678058,-73.9300052,,3,,POINT (-73.9300052 40.8678058)
890,42431671,40.769901,-73.968904,traffic_signals,3,,POINT (-73.968904 40.769901)
891,42431674,40.7692257,-73.9673032,traffic_signals,4,,POINT (-73.9673032 40.7692257)
892,42431677,40.7685098,-73.9656094,traffic_signals,4,,POINT (-73.9656094 40.7685098)
893,42431678,40.7678642,-73.9640769,traffic_signals,4,,POINT (-73.9640769 40.7678642)
894,42431680,40.7671877,-73.962472,traffic_signals,4,,POINT (-73.962472 40.7671877)
895,42431681,40.7662424,-73.9602282,traffic_signals,4,,POINT (-73.9602282 40.7662424)
896,42431684,40.7652349,-73.9578438,traffic_signals,4,,POINT (-73.9578438 40.7652349)
897,42431724,40.8778412,-73.9100278,,3,,POINT (-73.9100278 40.8778412)
898,42431729,40.8767499,-73.9126886,,3,,POINT (-73.9126886 40.8767499)
899,42431773,40.7303374,-74.0024762,traffic_signals,4,,POINT (-74.0024762 40.7303374)
900,42431777,40.730922,-74.0028182,,3,,POINT (-74.0028182 40.730922)
901,42431785,40.7314683,-74.0031289,,3,,POINT (-74.0031289 40.7314683)
902,42431789,40.7317466,-74.0032895,,3,,POINT (-74.0032895 40.7317466)
903,42431797,40.732925,-74.0039756,traffic_signals,4,,POINT (-74.0039756 40.732925)
904,42431802,40.7333991,-74.0042514,traffic_signals,4,,POINT (-74.0042514 40.7333991)
905,42431804,40.73401,-74.004561,traffic_signals,4,,POINT (-74.004561 40.73401)
906,42431805,40.7346517,-74.0047458,traffic_signals,4,,POINT (-74.0047458 40.7346517)
907,42431812,40.7352971,-74.0049302,traffic_signals,4,,POINT (-74.0049302 40.7352971)
908,42431814,40.7359654,-74.0051271,traffic_signals,4,,POINT (-74.0051271 40.7359654)
909,42431822,40.725467,-73.9930401,,3,,POINT (-73.9930401 40.725467)
910,42431868,40.7049909,-74.0115503,traffic_signals,3,,POINT (-74.0115503 40.7049909)
911,42431875,40.704249,-74.011569,,3,,POINT (-74.011569 40.704249)
912,42431877,40.7040261,-74.011576,traffic_signals,3,,POINT (-74.011576 40.7040261)
913,42431889,40.7035182,-74.0115966,traffic_signals,5,,POINT (-74.0115966 40.7035182)
914,42431898,40.7029631,-74.0115171,traffic_signals,4,,POINT (-74.0115171 40.7029631)
915,42431902,40.7017865,-74.0111627,,3,,POINT (-74.0111627 40.7017865)
916,42431990,40.7127279,-73.9979893,,3,,POINT (-73.9979893 40.7127279)
917,42431992,40.7119737,-73.9977759,traffic_signals,3,,POINT (-73.9977759 40.7119737)
918,42432000,40.7132012,-73.9838868,traffic_signals,3,,POINT (-73.9838868 40.7132012)
919,42432002,40.7113179,-73.9836161,,3,,POINT (-73.9836161 40.7113179)
920,42432054,40.7221825,-73.9908948,traffic_signals,3,,POINT (-73.9908948 40.7221825)
921,42432057,40.7216851,-73.9892792,traffic_signals,3,,POINT (-73.9892792 40.7216851)
922,42432060,40.7216145,-73.9890209,traffic_signals,3,,POINT (-73.9890209 40.7216145)
923,42432063,40.7214626,-73.9885157,,4,,POINT (-73.9885157 40.7214626)
924,42432066,40.7212346,-73.9877644,traffic_signals,4,,POINT (-73.9877644 40.7212346)
925,42432068,40.7209878,-73.986948,traffic_signals,4,,POINT (-73.986948 40.7209878)
926,42432071,40.7207483,-73.986157,traffic_signals,4,,POINT (-73.986157 40.7207483)
927,42432073,40.7204937,-73.9853164,traffic_signals,4,,POINT (-73.9853164 40.7204937)
928,42432075,40.7202373,-73.9844697,traffic_signals,4,,POINT (-73.9844697 40.7202373)
929,42432078,40.7197245,-73.9827973,traffic_signals,4,,POINT (-73.9827973 40.7197245)
